"preprocessing","split","age_category","imbalancing_method","predictor_method","define_recid_method","recidivism_prob"
"Method_A","8:2","age_cat_compas","Weighting","full","4yr",0.992059446934414
"Method_B","8:2","age_cat_compas","Weighting","full","4yr",0.992059446934414
"Method_C","8:2","age_cat_compas","Weighting","full","4yr",0.992059446934414
"Method_A","1:2","age_cat_nij","Weighting","full","4yr",0.985261956756925
"Method_B","1:2","age_cat_nij","Weighting","full","4yr",0.985261956756925
"Method_C","1:2","age_cat_nij","Weighting","full","4yr",0.985261956756925
"Method_A","6:4","age_cat_nij","Weighting","full","4yr",0.989229440104314
"Method_B","6:4","age_cat_nij","Weighting","full","4yr",0.989229440104314
"Method_C","6:4","age_cat_nij","Weighting","full","4yr",0.989229440104314
"Method_A","7:3","age_cat_nij","Weighting","full","4yr",0.993166695679896
"Method_B","7:3","age_cat_nij","Weighting","full","4yr",0.993166695679896
"Method_C","7:3","age_cat_nij","Weighting","full","4yr",0.993166695679896
"Method_A","8:2","age_cat_nij","Weighting","full","4yr",0.992059446934414
"Method_B","8:2","age_cat_nij","Weighting","full","4yr",0.992059446934414
"Method_C","8:2","age_cat_nij","Weighting","full","4yr",0.992059446934414
"Method_A","1:2","raw_age_year","Undersampling","final","4yr",1
"Method_B","1:2","raw_age_year","Undersampling","final","4yr",1
"Method_C","1:2","raw_age_year","Undersampling","final","4yr",1
"Method_A","6:4","raw_age_year","Undersampling","final","4yr",0.99999991488177
"Method_B","6:4","raw_age_year","Undersampling","final","4yr",0.99999991488177
"Method_C","6:4","raw_age_year","Undersampling","final","4yr",0.99999991488177
"Method_A","7:3","raw_age_year","Undersampling","final","4yr",0.999999996705335
"Method_B","7:3","raw_age_year","Undersampling","final","4yr",0.999999996705335
"Method_C","7:3","raw_age_year","Undersampling","final","4yr",0.999999996705335
"Method_A","8:2","raw_age_year","Undersampling","final","4yr",1
"Method_B","8:2","raw_age_year","Undersampling","final","4yr",1
"Method_C","8:2","raw_age_year","Undersampling","final","4yr",1
"Method_A","1:2","age_cat_compas","Undersampling","final","4yr",1
"Method_B","1:2","age_cat_compas","Undersampling","final","4yr",1
"Method_C","1:2","age_cat_compas","Undersampling","final","4yr",1
"Method_A","6:4","age_cat_compas","Undersampling","final","4yr",0.99999991488177
"Method_B","6:4","age_cat_compas","Undersampling","final","4yr",0.99999991488177
"Method_C","6:4","age_cat_compas","Undersampling","final","4yr",0.99999991488177
"Method_A","7:3","age_cat_compas","Undersampling","final","4yr",0.999999996705335
"Method_B","7:3","age_cat_compas","Undersampling","final","4yr",0.999999996705335
"Method_C","7:3","age_cat_compas","Undersampling","final","4yr",0.999999996705335
"Method_A","8:2","age_cat_compas","Undersampling","final","4yr",1
"Method_B","8:2","age_cat_compas","Undersampling","final","4yr",1
"Method_C","8:2","age_cat_compas","Undersampling","final","4yr",1
"Method_A","1:2","age_cat_nij","Undersampling","final","4yr",1
"Method_B","1:2","age_cat_nij","Undersampling","final","4yr",1
"Method_C","1:2","age_cat_nij","Undersampling","final","4yr",1
"Method_A","6:4","age_cat_nij","Undersampling","final","4yr",0.99999991488177
"Method_B","6:4","age_cat_nij","Undersampling","final","4yr",0.99999991488177
"Method_C","6:4","age_cat_nij","Undersampling","final","4yr",0.99999991488177
"Method_A","7:3","age_cat_nij","Undersampling","final","4yr",0.999999996705335
"Method_B","7:3","age_cat_nij","Undersampling","final","4yr",0.999999996705335
"Method_C","7:3","age_cat_nij","Undersampling","final","4yr",0.999999996705335
"Method_A","8:2","age_cat_nij","Undersampling","final","4yr",1
"Method_B","8:2","age_cat_nij","Undersampling","final","4yr",1
"Method_C","8:2","age_cat_nij","Undersampling","final","4yr",1
"Method_A","1:2","raw_age_year","Oversampling","final","4yr",0.997989119953387
"Method_B","1:2","raw_age_year","Oversampling","final","4yr",0.997989119953387
"Method_C","1:2","raw_age_year","Oversampling","final","4yr",0.997989119953387
"Method_A","6:4","raw_age_year","Oversampling","final","4yr",0.999080630914789
"Method_B","6:4","raw_age_year","Oversampling","final","4yr",0.999080630914789
"Method_C","6:4","raw_age_year","Oversampling","final","4yr",0.999080630914789
"Method_A","7:3","raw_age_year","Oversampling","final","4yr",0.999654985499207
"Method_B","7:3","raw_age_year","Oversampling","final","4yr",0.999654985499207
"Method_C","7:3","raw_age_year","Oversampling","final","4yr",0.999654985499207
"Method_A","8:2","raw_age_year","Oversampling","final","4yr",0.998342651283891
"Method_B","8:2","raw_age_year","Oversampling","final","4yr",0.998342651283891
"Method_C","8:2","raw_age_year","Oversampling","final","4yr",0.998342651283891
"Method_A","1:2","age_cat_compas","Oversampling","final","4yr",0.997989119953387
"Method_B","1:2","age_cat_compas","Oversampling","final","4yr",0.997989119953387
"Method_C","1:2","age_cat_compas","Oversampling","final","4yr",0.997989119953387
"Method_A","6:4","age_cat_compas","Oversampling","final","4yr",0.999080630914789
"Method_B","6:4","age_cat_compas","Oversampling","final","4yr",0.999080630914789
"Method_C","6:4","age_cat_compas","Oversampling","final","4yr",0.999080630914789
"Method_A","7:3","age_cat_compas","Oversampling","final","4yr",0.999654985499207
"Method_B","7:3","age_cat_compas","Oversampling","final","4yr",0.999654985499207
"Method_C","7:3","age_cat_compas","Oversampling","final","4yr",0.999654985499207
"Method_A","8:2","age_cat_compas","Oversampling","final","4yr",0.998342651283891
"Method_B","8:2","age_cat_compas","Oversampling","final","4yr",0.998342651283891
"Method_C","8:2","age_cat_compas","Oversampling","final","4yr",0.998342651283891
"Method_A","1:2","age_cat_nij","Oversampling","final","4yr",0.997989119953387
"Method_B","1:2","age_cat_nij","Oversampling","final","4yr",0.997989119953387
"Method_C","1:2","age_cat_nij","Oversampling","final","4yr",0.997989119953387
"Method_A","6:4","age_cat_nij","Oversampling","final","4yr",0.999080630914789
"Method_B","6:4","age_cat_nij","Oversampling","final","4yr",0.999080630914789
"Method_C","6:4","age_cat_nij","Oversampling","final","4yr",0.999080630914789
"Method_A","7:3","age_cat_nij","Oversampling","final","4yr",0.999654985499207
"Method_B","7:3","age_cat_nij","Oversampling","final","4yr",0.999654985499207
"Method_C","7:3","age_cat_nij","Oversampling","final","4yr",0.999654985499207
"Method_A","8:2","age_cat_nij","Oversampling","final","4yr",0.998342651283891
"Method_B","8:2","age_cat_nij","Oversampling","final","4yr",0.998342651283891
"Method_C","8:2","age_cat_nij","Oversampling","final","4yr",0.998342651283891
"Method_A","1:2","raw_age_year","Male Only","final","4yr",0.99785288272393
"Method_B","1:2","raw_age_year","Male Only","final","4yr",0.99785288272393
"Method_C","1:2","raw_age_year","Male Only","final","4yr",0.99785288272393
"Method_A","6:4","raw_age_year","Male Only","final","4yr",0.997488676846892
"Method_B","6:4","raw_age_year","Male Only","final","4yr",0.997488676846892
"Method_C","6:4","raw_age_year","Male Only","final","4yr",0.997488676846892
"Method_A","7:3","raw_age_year","Male Only","final","4yr",0.998717181203312
"Method_B","7:3","raw_age_year","Male Only","final","4yr",0.998717181203312
"Method_C","7:3","raw_age_year","Male Only","final","4yr",0.998717181203312
"Method_A","8:2","raw_age_year","Male Only","final","4yr",0.99864107073633
"Method_B","8:2","raw_age_year","Male Only","final","4yr",0.99864107073633
"Method_C","8:2","raw_age_year","Male Only","final","4yr",0.99864107073633
"Method_A","1:2","age_cat_compas","Male Only","final","4yr",0.99785288272393
"Method_B","1:2","age_cat_compas","Male Only","final","4yr",0.99785288272393
"Method_C","1:2","age_cat_compas","Male Only","final","4yr",0.99785288272393
"Method_A","6:4","age_cat_compas","Male Only","final","4yr",0.997488676846892
"Method_B","6:4","age_cat_compas","Male Only","final","4yr",0.997488676846892
"Method_C","6:4","age_cat_compas","Male Only","final","4yr",0.997488676846892
"Method_A","7:3","age_cat_compas","Male Only","final","4yr",0.998717181203312
"Method_B","7:3","age_cat_compas","Male Only","final","4yr",0.998717181203312
"Method_C","7:3","age_cat_compas","Male Only","final","4yr",0.998717181203312
"Method_A","8:2","age_cat_compas","Male Only","final","4yr",0.99864107073633
"Method_B","8:2","age_cat_compas","Male Only","final","4yr",0.99864107073633
"Method_C","8:2","age_cat_compas","Male Only","final","4yr",0.99864107073633
"Method_A","1:2","age_cat_nij","Male Only","final","4yr",0.99785288272393
"Method_B","1:2","age_cat_nij","Male Only","final","4yr",0.99785288272393
"Method_C","1:2","age_cat_nij","Male Only","final","4yr",0.99785288272393
"Method_A","6:4","age_cat_nij","Male Only","final","4yr",0.997488676846892
"Method_B","6:4","age_cat_nij","Male Only","final","4yr",0.997488676846892
"Method_C","6:4","age_cat_nij","Male Only","final","4yr",0.997488676846892
"Method_A","7:3","age_cat_nij","Male Only","final","4yr",0.998717181203312
"Method_B","7:3","age_cat_nij","Male Only","final","4yr",0.998717181203312
"Method_C","7:3","age_cat_nij","Male Only","final","4yr",0.998717181203312
"Method_A","8:2","age_cat_nij","Male Only","final","4yr",0.99864107073633
"Method_B","8:2","age_cat_nij","Male Only","final","4yr",0.99864107073633
"Method_C","8:2","age_cat_nij","Male Only","final","4yr",0.99864107073633
"Method_A","1:2","raw_age_year","Female Only","final","4yr",0.743811596977511
"Method_B","1:2","raw_age_year","Female Only","final","4yr",0.743811596977511
"Method_C","1:2","raw_age_year","Female Only","final","4yr",0.743811596977511
"Method_A","6:4","raw_age_year","Female Only","final","4yr",0
"Method_B","6:4","raw_age_year","Female Only","final","4yr",0
"Method_C","6:4","raw_age_year","Female Only","final","4yr",0
"Method_A","7:3","raw_age_year","Female Only","final","4yr",0.93004405446919
"Method_B","7:3","raw_age_year","Female Only","final","4yr",0.93004405446919
"Method_C","7:3","raw_age_year","Female Only","final","4yr",0.93004405446919
"Method_A","8:2","raw_age_year","Female Only","final","4yr",0.714211081213812
"Method_B","8:2","raw_age_year","Female Only","final","4yr",0.714211081213812
"Method_C","8:2","raw_age_year","Female Only","final","4yr",0.714211081213812
"Method_A","1:2","age_cat_compas","Female Only","final","4yr",0.743811596977511
"Method_B","1:2","age_cat_compas","Female Only","final","4yr",0.743811596977511
"Method_C","1:2","age_cat_compas","Female Only","final","4yr",0.743811596977511
"Method_A","6:4","age_cat_compas","Female Only","final","4yr",0
"Method_B","6:4","age_cat_compas","Female Only","final","4yr",0
"Method_C","6:4","age_cat_compas","Female Only","final","4yr",0
"Method_A","7:3","age_cat_compas","Female Only","final","4yr",0.93004405446919
"Method_B","7:3","age_cat_compas","Female Only","final","4yr",0.93004405446919
"Method_C","7:3","age_cat_compas","Female Only","final","4yr",0.93004405446919
"Method_A","8:2","age_cat_compas","Female Only","final","4yr",0.714211081213812
"Method_B","8:2","age_cat_compas","Female Only","final","4yr",0.714211081213812
"Method_C","8:2","age_cat_compas","Female Only","final","4yr",0.714211081213812
"Method_A","1:2","age_cat_nij","Female Only","final","4yr",0.743811596977511
"Method_B","1:2","age_cat_nij","Female Only","final","4yr",0.743811596977511
"Method_C","1:2","age_cat_nij","Female Only","final","4yr",0.743811596977511
"Method_A","6:4","age_cat_nij","Female Only","final","4yr",0
"Method_B","6:4","age_cat_nij","Female Only","final","4yr",0
"Method_C","6:4","age_cat_nij","Female Only","final","4yr",0
"Method_A","7:3","age_cat_nij","Female Only","final","4yr",0.93004405446919
"Method_B","7:3","age_cat_nij","Female Only","final","4yr",0.93004405446919
"Method_C","7:3","age_cat_nij","Female Only","final","4yr",0.93004405446919
"Method_A","8:2","age_cat_nij","Female Only","final","4yr",0.714211081213812
"Method_B","8:2","age_cat_nij","Female Only","final","4yr",0.714211081213812
"Method_C","8:2","age_cat_nij","Female Only","final","4yr",0.714211081213812
"Method_A","1:2","raw_age_year","Weighting","final","4yr",0.99785639807352
"Method_B","1:2","raw_age_year","Weighting","final","4yr",0.99785639807352
"Method_C","1:2","raw_age_year","Weighting","final","4yr",0.99785639807352
"Method_A","6:4","raw_age_year","Weighting","final","4yr",0.997741170434444
"Method_B","6:4","raw_age_year","Weighting","final","4yr",0.997741170434444
"Method_C","6:4","raw_age_year","Weighting","final","4yr",0.997741170434444
"Method_A","7:3","raw_age_year","Weighting","final","4yr",0.998829951865306
"Method_B","7:3","raw_age_year","Weighting","final","4yr",0.998829951865306
"Method_C","7:3","raw_age_year","Weighting","final","4yr",0.998829951865306
"Method_A","8:2","raw_age_year","Weighting","final","4yr",0.998697548441216
"Method_B","8:2","raw_age_year","Weighting","final","4yr",0.998697548441216
"Method_C","8:2","raw_age_year","Weighting","final","4yr",0.998697548441216
"Method_A","1:2","age_cat_compas","Weighting","final","4yr",0.99785639807352
"Method_B","1:2","age_cat_compas","Weighting","final","4yr",0.99785639807352
"Method_C","1:2","age_cat_compas","Weighting","final","4yr",0.99785639807352
"Method_A","6:4","age_cat_compas","Weighting","final","4yr",0.997741170434444
"Method_B","6:4","age_cat_compas","Weighting","final","4yr",0.997741170434444
"Method_C","6:4","age_cat_compas","Weighting","final","4yr",0.997741170434444
"Method_A","7:3","age_cat_compas","Weighting","final","4yr",0.998829951865306
"Method_B","7:3","age_cat_compas","Weighting","final","4yr",0.998829951865306
"Method_C","7:3","age_cat_compas","Weighting","final","4yr",0.998829951865306
"Method_A","8:2","age_cat_compas","Weighting","final","4yr",0.998697548441216
"Method_B","8:2","age_cat_compas","Weighting","final","4yr",0.998697548441216
"Method_C","8:2","age_cat_compas","Weighting","final","4yr",0.998697548441216
"Method_A","1:2","age_cat_nij","Weighting","final","4yr",0.99785639807352
"Method_B","1:2","age_cat_nij","Weighting","final","4yr",0.99785639807352
"Method_C","1:2","age_cat_nij","Weighting","final","4yr",0.99785639807352
"Method_A","6:4","age_cat_nij","Weighting","final","4yr",0.997741170434444
"Method_B","6:4","age_cat_nij","Weighting","final","4yr",0.997741170434444
"Method_C","6:4","age_cat_nij","Weighting","final","4yr",0.997741170434444
"Method_A","7:3","age_cat_nij","Weighting","final","4yr",0.998829951865306
"Method_B","7:3","age_cat_nij","Weighting","final","4yr",0.998829951865306
"Method_C","7:3","age_cat_nij","Weighting","final","4yr",0.998829951865306
"Method_A","8:2","age_cat_nij","Weighting","final","4yr",0.998697548441216
"Method_B","8:2","age_cat_nij","Weighting","final","4yr",0.998697548441216
"Method_C","8:2","age_cat_nij","Weighting","final","4yr",0.998697548441216
"Method_A","1:2","raw_age_year","Undersampling","protected","4yr",0.99999735470587
"Method_B","1:2","raw_age_year","Undersampling","protected","4yr",0.99999735470587
"Method_C","1:2","raw_age_year","Undersampling","protected","4yr",0.99999735470587
"Method_A","6:4","raw_age_year","Undersampling","protected","4yr",0.997328469225047
"Method_B","6:4","raw_age_year","Undersampling","protected","4yr",0.997328469225047
"Method_C","6:4","raw_age_year","Undersampling","protected","4yr",0.997328469225047
"Method_A","7:3","raw_age_year","Undersampling","protected","4yr",0.999897559558739
"Method_B","7:3","raw_age_year","Undersampling","protected","4yr",0.999897559558739
"Method_C","7:3","raw_age_year","Undersampling","protected","4yr",0.999897559558739
"Method_A","8:2","raw_age_year","Undersampling","protected","4yr",0.999976033786182
"Method_B","8:2","raw_age_year","Undersampling","protected","4yr",0.999976033786182
